,tweet_id,timestamp,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,name,retweet_count,favorite_count,dog_stage,rating
1496,692530551048294401,2016-01-28 02:12:04+00:00,nan,nan,,Cody,474,2021,,1.0
1498,692417313023332352,2016-01-27 18:42:06+00:00,nan,nan,,Herschel,3917,10275,pupper,0.7
1499,692187005137076224,2016-01-27 03:26:56+00:00,nan,nan,,a,929,2768,,1.2
1500,692158366030913536,2016-01-27 01:33:08+00:00,nan,nan,,Edgar,896,2369,,1.0
1502,692041934689402880,2016-01-26 17:50:29+00:00,nan,nan,,Teddy,1424,3724,,1.3
1503,692017291282812928,2016-01-26 16:12:33+00:00,nan,nan,,Kingsley,1081,3153,,0.9
1504,691820333922455552,2016-01-26 03:09:55+00:00,nan,nan,,Brockly,1860,4329,,0.8
1507,691675652215414786,2016-01-25 17:35:00+00:00,nan,nan,,Richie,577,2116,,1.0
1509,691459709405118465,2016-01-25 03:16:56+00:00,nan,nan,,Leo,1294,4449,,1.2
1510,691444869282295808,2016-01-25 02:17:57+00:00,nan,nan,,Bailey,955,2890,,1.2
1512,691321916024623104,2016-01-24 18:09:23+00:00,nan,nan,,Molly,747,2828,,1.1
1518,690932576555528194,2016-01-23 16:22:17+00:00,nan,nan,,Buddy,1143,3602,,1.2
1519,690735892932222976,2016-01-23 03:20:44+00:00,nan,nan,,Peaches,1442,4134,,1.3
1520,690728923253055490,2016-01-23 02:53:03+00:00,nan,nan,,Vinscent,597,2384,,0.8
1521,690690673629138944,2016-01-23 00:21:03+00:00,nan,nan,,Cedrick,898,2547,,1.0
1522,690649993829576704,2016-01-22 21:39:24+00:00,nan,nan,,Hazel,325,1435,,1.1
1524,690597161306841088,2016-01-22 18:09:28+00:00,nan,nan,,Lolo,681,2163,,1.1
1525,690400367696297985,2016-01-22 05:07:29+00:00,nan,nan,,Eriq,509,2041,,1.0
1526,690374419777196032,2016-01-22 03:24:22+00:00,nan,nan,,Phred,972,3560,,1.1
1527,690360449368465409,2016-01-22 02:28:52+00:00,nan,nan,,the,1006,2925,,0.9
1528,690348396616552449,2016-01-22 01:40:58+00:00,nan,nan,,Oddie,573,1644,,1.2
1529,690248561355657216,2016-01-21 19:04:15+00:00,nan,nan,,Maxwell,477,1845,,1.1
1530,690021994562220032,2016-01-21 04:03:58+00:00,nan,nan,,Geoff,1180,3056,,1.0
1533,689999384604450816,2016-01-21 02:34:07+00:00,nan,nan,,Covach,424,1561,,1.0
1536,689905486972461056,2016-01-20 20:21:00+00:00,nan,nan,,Gizmo,787,2651,pupper,1.1
1537,689877686181715968,2016-01-20 18:30:32+00:00,nan,nan,,Durg,1344,3323,,0.9
1538,689835978131935233,2016-01-20 15:44:48+00:00,nan,nan,,Fynn,850,2369,,1.1
1539,689661964914655233,2016-01-20 04:13:20+00:00,nan,nan,,Luca,1052,3501,,1.2
1540,689659372465688576,2016-01-20 04:03:02+00:00,nan,nan,,Ricky,4412,11394,,0.8
1541,689623661272240129,2016-01-20 01:41:08+00:00,nan,nan,,Lucy,748,2467,pupper,1.0
1544,689517482558820352,2016-01-19 18:39:13+00:00,nan,nan,,Carl,1609,3735,,1.2
1546,689283819090870273,2016-01-19 03:10:43+00:00,nan,nan,,Chipson,1250,3624,,0.9
1547,689280876073582592,2016-01-19 02:59:01+00:00,nan,nan,,Herald,819,2197,,1.0
1548,689275259254616065,2016-01-19 02:36:42+00:00,nan,nan,,Lucky,285,1273,,1.0
1549,689255633275777024,2016-01-19 01:18:43+00:00,nan,nan,,Ferg,1212,2805,,1.0
1551,689143371370250240,2016-01-18 17:52:38+00:00,nan,nan,,Trip,579,2232,pupper,1.0
1553,688908934925697024,2016-01-18 02:21:04+00:00,nan,nan,,Clarence,874,2310,,0.8
1555,688894073864884227,2016-01-18 01:22:00+00:00,nan,nan,,Hamrick,792,2462,pupper,0.7
1556,688828561667567616,2016-01-17 21:01:41+00:00,nan,nan,,Brad,420,1508,,0.9
1558,688789766343622656,2016-01-17 18:27:32+00:00,nan,nan,,Pubert,759,2434,,0.8
1559,688547210804498433,2016-01-17 02:23:42+00:00,nan,nan,,Frönq,789,2862,,0.9
1561,688385280030670848,2016-01-16 15:40:14+00:00,nan,nan,,Louis,5035,10180,,1.2
1562,688211956440801280,2016-01-16 04:11:31+00:00,nan,nan,,Derby,937,2426,,1.3
1563,688179443353796608,2016-01-16 02:02:19+00:00,nan,nan,,Lizzie,669,2328,pupper,1.0
1565,688064179421470721,2016-01-15 18:24:18+00:00,nan,nan,,Kilo,408,1878,,1.1
1567,687826841265172480,2016-01-15 02:41:12+00:00,nan,nan,,Louis,1292,2989,,1.2
1569,687807801670897665,2016-01-15 01:25:33+00:00,nan,nan,,Trooper,801,2625,,1.1
1570,687732144991551489,2016-01-14 20:24:55+00:00,nan,nan,,Ember,750,1935,,1.1
1571,687704180304273409,2016-01-14 18:33:48+00:00,nan,nan,,Blakely,950,2660,pupper,0.9
1572,687664829264453632,2016-01-14 15:57:26+00:00,nan,nan,,Opal,576,2121,,1.1
1573,687494652870668288,2016-01-14 04:41:12+00:00,nan,nan,,Marq,654,2104,,0.7
1575,687476254459715584,2016-01-14 03:28:06+00:00,nan,nan,,Curtis,619,2187,pupper,1.1
1576,687460506001633280,2016-01-14 02:25:31+00:00,nan,nan,,Kramer,614,2243,,1.0
1577,687399393394311168,2016-01-13 22:22:41+00:00,nan,nan,,Barry,702,2081,,1.0
1578,687317306314240000,2016-01-13 16:56:30+00:00,nan,nan,,Tyrone,10411,22073,,1.1
1580,687127927494963200,2016-01-13 04:23:58+00:00,nan,nan,,Gordon,2591,6004,,0.9
1581,687124485711986689,2016-01-13 04:10:18+00:00,nan,nan,,Samson,577,2371,,1.1
1582,687109925361856513,2016-01-13 03:12:26+00:00,nan,nan,,Baxter,2803,6370,,1.1
1585,686947101016735744,2016-01-12 16:25:26+00:00,nan,nan,,Jackson,3582,9433,,1.1
1589,686683045143953408,2016-01-11 22:56:10+00:00,nan,nan,,Mona,912,3072,pupper,1.1
1590,686618349602762752,2016-01-11 18:39:05+00:00,nan,nan,,Olivia,1544,4042,pupper,1.1
1591,686606069955735556,2016-01-11 17:50:18+00:00,nan,nan,,Horace,607,2071,,1.0
1593,686386521809772549,2016-01-11 03:17:53+00:00,nan,nan,,Crimson,996,3553,,1.1
1594,686377065986265092,2016-01-11 02:40:19+00:00,nan,nan,,Birf,637,2433,pupper,1.0
1597,686050296934563840,2016-01-10 05:01:51+00:00,nan,nan,,Flávio,836,2420,,1.1
1601,686003207160610816,2016-01-10 01:54:44+00:00,nan,nan,,Hammond,735,2009,,0.3
1602,685973236358713344,2016-01-09 23:55:38+00:00,nan,nan,,Lorelei,611,2326,,1.1
1603,685943807276412928,2016-01-09 21:58:42+00:00,nan,nan,,the,696,1801,pupper,0.8
1604,685906723014619143,2016-01-09 19:31:20+00:00,nan,nan,,Olive,3303,8277,,0.9
1606,685667379192414208,2016-01-09 03:40:16+00:00,nan,nan,,Marty,666,2579,pupper,0.9
1607,685663452032069632,2016-01-09 03:24:40+00:00,nan,nan,,Brooks,1656,3557,,1.2
1608,685641971164143616,2016-01-09 01:59:19+00:00,nan,nan,,Otis,885,3218,pupper,0.7
1612,685321586178670592,2016-01-08 04:46:13+00:00,nan,nan,,Rocky,735,2910,,1.0
1614,685307451701334016,2016-01-08 03:50:03+00:00,nan,nan,,Petrick,496,2262,floofer,1.1
1615,685268753634967552,2016-01-08 01:16:17+00:00,nan,nan,,Hubertson,1371,3419,pupper,1.0
1616,685198997565345792,2016-01-07 20:39:06+00:00,nan,nan,,Alfie,764,2566,,1.1
1617,685169283572338688,2016-01-07 18:41:01+00:00,nan,nan,,Gerbald,1620,4489,pupper,1.1
1619,684959798585110529,2016-01-07 04:48:36+00:00,nan,nan,,Jerry,3487,7004,,0.5
1620,684940049151070208,2016-01-07 03:30:07+00:00,nan,nan,,Oreo,1191,3523,,1.2
1621,684926975086034944,2016-01-07 02:38:10+00:00,nan,nan,,Bruiser,552,3849,,1.1
1623,684902183876321280,2016-01-07 00:59:40+00:00,nan,nan,,Perry,605,2053,,1.1
1626,684800227459624960,2016-01-06 18:14:31+00:00,nan,nan,,Theodore,1124,2979,,1.1
1629,684567543613382656,2016-01-06 02:49:55+00:00,nan,nan,,Bobby,1418,3312,,0.4
1631,684481074559381504,2016-01-05 21:06:19+00:00,nan,nan,,Pippa,1320,4249,,1.0
1632,684460069371654144,2016-01-05 19:42:51+00:00,nan,nan,,Jeph,628,2169,,1.0
1633,684241637099323392,2016-01-05 05:14:53+00:00,nan,nan,,Obi,3727,8999,,1.2
1637,684195085588783105,2016-01-05 02:09:54+00:00,nan,nan,,Tino,595,2108,,0.9
1639,684177701129875456,2016-01-05 01:00:50+00:00,nan,nan,,Kulet,764,2215,,1.0
1640,684147889187209216,2016-01-04 23:02:22+00:00,nan,nan,,Sweets,1703,3265,pupper,1.2
1642,684097758874210310,2016-01-04 19:43:10+00:00,nan,nan,,Lupe,1621,4515,,1.0
1643,683857920510050305,2016-01-04 03:50:08+00:00,nan,nan,,Sadie,1262,4163,,1.0
1644,683852578183077888,2016-01-04 03:28:54+00:00,nan,nan,,Tiger,397,2111,,1.0
1645,683849932751646720,2016-01-04 03:18:23+00:00,nan,nan,,Jiminy,1116,2896,,0.5
1648,683773439333797890,2016-01-03 22:14:26+00:00,nan,nan,,Buddy,1533,3684,,0.9
1649,683742671509258241,2016-01-03 20:12:10+00:00,nan,nan,,Sebastian,3781,7162,,1.1
1651,683498322573824003,2016-01-03 04:01:13+00:00,nan,nan,,Griffin,1095,3469,,1.1
1652,683481228088049664,2016-01-03 02:53:17+00:00,nan,nan,,Banjo,1118,2878,pupper,1.1
1655,683391852557561860,2016-01-02 20:58:09+00:00,nan,nan,,Jack,2702,8356,,1.1
1657,683142553609318400,2016-01-02 04:27:31+00:00,nan,nan,,Brandy,1173,3162,pupper,0.9
1658,683111407806746624,2016-01-02 02:23:45+00:00,nan,nan,,Larry,1034,3736,pupper,1.0
1661,683030066213818368,2016-01-01 21:00:32+00:00,nan,nan,,Lulu,832,2370,,1.0
1662,682962037429899265,2016-01-01 16:30:13+00:00,nan,nan,,Darrel,15043,26239,,0.6363636363636364
1665,682750546109968385,2016-01-01 02:29:49+00:00,nan,nan,,Taco,494,1674,,0.9
1667,682662431982772225,2015-12-31 20:39:41+00:00,nan,nan,,Joey,1207,3326,,1.1
1670,682406705142087680,2015-12-31 03:43:31+00:00,nan,nan,,Patrick,2019,8319,pupper,0.7
1671,682393905736888321,2015-12-31 02:52:40+00:00,nan,nan,,Kreg,773,2441,,1.1
1672,682389078323662849,2015-12-31 02:33:29+00:00,nan,nan,,Brody,518,1828,,0.9
1673,682303737705140231,2015-12-30 20:54:22+00:00,nan,nan,,Todo,1135,3389,,0.9
1674,682259524040966145,2015-12-30 17:58:40+00:00,nan,nan,,Jax,1375,4578,,0.9
1675,682242692827447297,2015-12-30 16:51:48+00:00,nan,nan,,Samson,1341,3566,,1.1
1677,682059653698686977,2015-12-30 04:44:28+00:00,nan,nan,,Tess,1915,5442,,1.1
1679,682032003584274432,2015-12-30 02:54:35+00:00,nan,nan,,Ulysses,2294,7223,,1.1
1681,681981167097122816,2015-12-29 23:32:35+00:00,nan,nan,,Jimothy,1161,3043,,1.2
1682,681891461017812993,2015-12-29 17:36:07+00:00,nan,nan,,Charlie,951,2706,pupper,1.0
1683,681694085539872773,2015-12-29 04:31:49+00:00,nan,nan,,Bo,4581,14010,pupper,1.1
1685,681654059175129088,2015-12-29 01:52:46+00:00,nan,nan,,Toffee,1045,2903,pupper,1.2
1687,681579835668455424,2015-12-28 20:57:50+00:00,nan,nan,,Apollo,1489,3893,,0.8
1688,681523177663676416,2015-12-28 17:12:42+00:00,nan,nan,,Carly,6620,15749,,1.2
1690,681339448655802368,2015-12-28 05:02:37+00:00,nan,nan,,Asher,4598,10202,,0.9
1691,681320187870711809,2015-12-28 03:46:05+00:00,nan,nan,,Glacier,863,2918,,1.1
1692,681302363064414209,2015-12-28 02:35:15+00:00,nan,nan,,Chuck,2072,4347,,0.3
1693,681297372102656000,2015-12-28 02:15:26+00:00,nan,nan,,actually,1091,3490,,1.2
1694,681281657291280384,2015-12-28 01:12:59+00:00,nan,nan,,Sarge,1258,3520,,1.1
1695,681261549936340994,2015-12-27 23:53:05+00:00,nan,nan,,Panda,308,1597,,0.9
1696,681242418453299201,2015-12-27 22:37:04+00:00,nan,nan,,Champ,624,1645,,1.0
1698,681193455364796417,2015-12-27 19:22:30+00:00,nan,nan,,Aspen,1691,4077,,1.1
1700,680959110691590145,2015-12-27 03:51:18+00:00,nan,nan,,Ozzie,2243,4986,,0.9
1701,680940246314430465,2015-12-27 02:36:20+00:00,nan,nan,,Alice,1225,3544,,0.4
1702,680934982542561280,2015-12-27 02:15:25+00:00,nan,nan,,Sadie,497,2285,,1.0
1703,680913438424612864,2015-12-27 00:49:49+00:00,nan,nan,,Griswold,705,2609,,1.1
1704,680889648562991104,2015-12-26 23:15:17+00:00,nan,nan,,Cheesy,418,1945,,0.9
1705,680836378243002368,2015-12-26 19:43:36+00:00,nan,nan,,Ellie,1513,3766,pupper,1.2
1708,680798457301471234,2015-12-26 17:12:55+00:00,nan,nan,,Moofasa,1182,3134,,0.6
1709,680609293079592961,2015-12-26 04:41:15+00:00,nan,nan,,Brody,816,2906,,0.9
1710,680583894916304897,2015-12-26 03:00:19+00:00,nan,nan,,Penny,1514,3939,,0.8
1711,680497766108381184,2015-12-25 21:18:05+00:00,nan,nan,,Percy,2162,4639,,1.2
1713,680473011644985345,2015-12-25 19:39:43+00:00,nan,nan,,Hector,844,2778,pupper,1.0
1715,680221482581123072,2015-12-25 03:00:14+00:00,nan,nan,,CeCe,329,1598,,1.0
1716,680206703334408192,2015-12-25 02:01:30+00:00,nan,nan,,Toby,1323,3115,,1.2
1719,680161097740095489,2015-12-24 23:00:17+00:00,nan,nan,,Goliath,828,2538,,1.2
1720,680145970311643136,2015-12-24 22:00:10+00:00,nan,nan,,Kawhi,1972,3955,pupper,1.0
1721,680130881361686529,2015-12-24 21:00:12+00:00,nan,nan,,Reggie,1078,2519,,1.0
1722,680115823365742593,2015-12-24 20:00:22+00:00,nan,nan,,Ozzy,1028,2972,,0.9
1724,680085611152338944,2015-12-24 18:00:19+00:00,nan,nan,,by,10034,13959,,1.2
1725,680070545539371008,2015-12-24 17:00:27+00:00,nan,nan,,Emmie,994,2818,,0.9
1726,680055455951884288,2015-12-24 16:00:30+00:00,nan,nan,,Sammy,8067,18278,,1.0
1727,679877062409191424,2015-12-24 04:11:37+00:00,nan,nan,,Penelope,726,2155,,0.5
1728,679872969355714560,2015-12-24 03:55:21+00:00,nan,nan,,Rocco,749,2365,,1.0
1730,679854723806179328,2015-12-24 02:42:51+00:00,nan,nan,,Bruce,1402,3143,,0.7
1731,679844490799091713,2015-12-24 02:02:12+00:00,nan,nan,,Willie,887,2593,,1.0
1733,679777920601223168,2015-12-23 21:37:40+00:00,nan,nan,,Rinna,1281,3390,pupper,1.0
1735,679729593985699840,2015-12-23 18:25:38+00:00,nan,nan,,Hunter,937,2367,,0.8
1736,679722016581222400,2015-12-23 17:55:32+00:00,nan,nan,,Mike,539,1817,,0.8
1737,679530280114372609,2015-12-23 05:13:38+00:00,nan,nan,,a,2347,5208,,0.7
1739,679511351870550016,2015-12-23 03:58:25+00:00,nan,nan,,William,1461,3711,,0.7
1740,679503373272485890,2015-12-23 03:26:43+00:00,nan,nan,,Dwight,1673,3484,pupper,0.8
1741,679475951516934144,2015-12-23 01:37:45+00:00,nan,nan,,Evy,728,2304,,0.9
1742,679462823135686656,2015-12-23 00:45:35+00:00,nan,nan,,Hurley,21324,34856,,1.1
1744,679158373988876288,2015-12-22 04:35:49+00:00,nan,nan,,Rubio,9193,23568,,1.1
1746,679132435750195208,2015-12-22 02:52:45+00:00,nan,nan,,Louis,1314,3253,,1.0
1747,679111216690831360,2015-12-22 01:28:25+00:00,nan,nan,,officially,2893,6514,,1.2
1748,679062614270468097,2015-12-21 22:15:18+00:00,nan,nan,,Chompsky,9299,18712,,1.1
1750,679001094530465792,2015-12-21 18:10:50+00:00,nan,nan,,Rascal,1378,3075,,1.1
1752,678969228704284672,2015-12-21 16:04:13+00:00,nan,nan,,Lola,528,1796,,1.1
1754,678798276842360832,2015-12-21 04:44:55+00:00,nan,nan,,Linda,1350,3804,,0.7
1755,678774928607469569,2015-12-21 03:12:08+00:00,nan,nan,,Tug,1043,3037,,1.1
1756,678767140346941444,2015-12-21 02:41:11+00:00,nan,nan,,Mia,1553,3864,,0.8
1757,678764513869611008,2015-12-21 02:30:45+00:00,nan,nan,,Wilson,544,1788,,1.0
1758,678755239630127104,2015-12-21 01:53:54+00:00,nan,nan,,Dash,3741,7802,,1.0
1759,678740035362037760,2015-12-21 00:53:29+00:00,nan,nan,,Tango,1926,4099,,0.6
1762,678643457146150913,2015-12-20 18:29:43+00:00,nan,nan,,Grizz,489,2250,,1.0
1764,678424312106393600,2015-12-20 03:58:55+00:00,nan,nan,,Crystal,2880,5916,,0.2
1765,678410210315247616,2015-12-20 03:02:53+00:00,nan,nan,,Jerome,2072,4640,,1.0
1768,678389028614488064,2015-12-20 01:38:42+00:00,nan,nan,,Bella,473,2044,pupper,1.1
1769,678380236862578688,2015-12-20 01:03:46+00:00,nan,nan,,Crumpet,1020,2655,,1.0
1771,678334497360859136,2015-12-19 22:02:01+00:00,nan,nan,,Rosie,304,1427,,1.0
1773,678255464182861824,2015-12-19 16:47:58+00:00,nan,nan,,Jessifer,418,1726,,0.9
1775,678021115718029313,2015-12-19 01:16:45+00:00,nan,nan,,Reese,7148,15018,,1.2
1776,677961670166224897,2015-12-18 21:20:32+00:00,nan,nan,,Izzy,1879,3701,,1.1
1780,677700003327029250,2015-12-18 04:00:46+00:00,nan,nan,,Ralph,1622,3689,,1.0
1781,677698403548192770,2015-12-18 03:54:25+00:00,nan,nan,,Sadie,363,1332,,0.9
1785,677644091929329666,2015-12-18 00:18:36+00:00,nan,nan,,a,886,2040,,1.1
1786,677573743309385728,2015-12-17 19:39:03+00:00,nan,nan,,Sandy,819,2322,,1.0
1790,677530072887205888,2015-12-17 16:45:31+00:00,nan,nan,,Axel,250,1161,,0.9
1793,677331501395156992,2015-12-17 03:36:28+00:00,nan,nan,,Humphrey,265,1189,,0.9
1794,677328882937298944,2015-12-17 03:26:04+00:00,nan,nan,,Derek,1693,3938,,1.0
1795,677314812125323265,2015-12-17 02:30:09+00:00,nan,nan,,Tassy,611,1799,,1.0
1796,677301033169788928,2015-12-17 01:35:24+00:00,nan,nan,,Juckson,471,1362,,0.5
1797,677269281705472000,2015-12-16 23:29:14+00:00,nan,nan,,the,790,2164,pupper,1.0
1798,677228873407442944,2015-12-16 20:48:40+00:00,nan,nan,,Chuq,1840,3837,,1.1
1800,676975532580409345,2015-12-16 04:01:59+00:00,nan,nan,,Cooper,1203,3015,,1.1
1802,676949632774234114,2015-12-16 02:19:04+00:00,nan,nan,,Tyrus,448,1413,,0.8
1803,676948236477857792,2015-12-16 02:13:31+00:00,nan,nan,,Karl,980,2354,,0.6
1809,676864501615042560,2015-12-15 20:40:47+00:00,nan,nan,,Ash,808,2294,,1.0
1812,676811746707918848,2015-12-15 17:11:09+00:00,nan,nan,,Penny,469,1536,,0.9
1815,676613908052996102,2015-12-15 04:05:01+00:00,nan,nan,,the,219,1183,,1.2
1817,676603393314578432,2015-12-15 03:23:14+00:00,nan,nan,,Godzilla,440,1280,pupper,0.9
1820,676588346097852417,2015-12-15 02:23:26+00:00,nan,nan,,Bubbles,896,2533,,0.5
1821,676582956622721024,2015-12-15 02:02:01+00:00,nan,nan,,Vinnie,312,1310,,0.8
1824,676496375194980353,2015-12-14 20:17:59+00:00,nan,nan,,Griffin,602,1641,,0.9
1827,676430933382295552,2015-12-14 15:57:56+00:00,nan,nan,,Duke,385,1526,,1.0
1829,676237365392908289,2015-12-14 03:08:46+00:00,nan,nan,,Winston,331,1335,,0.8
1830,676219687039057920,2015-12-14 01:58:31+00:00,nan,nan,,Kenneth,31989,67100,,1.0
1831,676215927814406144,2015-12-14 01:43:35+00:00,nan,nan,,Herm,661,1881,,0.9
1833,676146341966438401,2015-12-13 21:07:04+00:00,nan,nan,,Bert,744,2077,,1.0
1835,676101918813499392,2015-12-13 18:10:33+00:00,nan,nan,,Striker,1284,3042,,1.1
1839,675891555769696257,2015-12-13 04:14:39+00:00,nan,nan,,Donny,976,2297,,0.6
1845,675845657354215424,2015-12-13 01:12:15+00:00,nan,nan,,Pepper,1000,2477,pupper,1.0
1848,675798442703122432,2015-12-12 22:04:39+00:00,nan,nan,,Bernie,3787,11101,,1.0
1849,675781562965868544,2015-12-12 20:57:34+00:00,nan,nan,,Buddah,537,1750,,1.1
1851,675710890956750848,2015-12-12 16:16:45+00:00,nan,nan,,Lenny,928,2046,,1.2
1853,675706639471788032,2015-12-12 15:59:51+00:00,nan,nan,,a,106,693,,1.0
1854,675534494439489536,2015-12-12 04:35:48+00:00,nan,nan,,a,470,1953,,1.1
1855,675531475945709568,2015-12-12 04:23:49+00:00,nan,nan,,Ellie,428,1276,,1.0
1856,675522403582218240,2015-12-12 03:47:46+00:00,nan,nan,,Sammy,316,1122,,1.0
1859,675497103322386432,2015-12-12 02:07:14+00:00,nan,nan,,Reggie,1443,3397,,1.1
1864,675362609739206656,2015-12-11 17:12:48+00:00,nan,nan,,Daisy,262,1136,,1.2
1868,675166823650848770,2015-12-11 04:14:49+00:00,nan,nan,,Arnold,1795,3920,,1.0
1872,675146535592706048,2015-12-11 02:54:12+00:00,nan,nan,,Coops,349,1300,,0.7
1874,675135153782571009,2015-12-11 02:08:58+00:00,nan,nan,,Steven,542,1398,,0.5
1875,675113801096802304,2015-12-11 00:44:07+00:00,nan,nan,,Zuzu,877,2120,pupper,1.0
1876,675111688094527488,2015-12-11 00:35:44+00:00,nan,nan,,Oliver,283,1042,,0.8
1877,675109292475830276,2015-12-11 00:26:12+00:00,nan,nan,,a,1259,3006,,0.9
1878,675047298674663426,2015-12-10 20:19:52+00:00,nan,nan,,a,366,1141,,1.1
1879,675015141583413248,2015-12-10 18:12:05+00:00,nan,nan,,Moe,1335,2918,,1.0
1880,675006312288268288,2015-12-10 17:37:00+00:00,nan,nan,,Mollie,252,1057,pupper,1.0
1881,675003128568291329,2015-12-10 17:24:21+00:00,nan,nan,,Laela,517,1672,,1.2
1884,674800520222154752,2015-12-10 03:59:15+00:00,nan,nan,,Tedders,949,3240,,1.1
1887,674788554665512960,2015-12-10 03:11:43+00:00,nan,nan,,Maggie,230,871,,0.9
1889,674774481756377088,2015-12-10 02:15:47+00:00,nan,nan,,Superpup,532,1213,pupper,1.1
1894,674743008475090944,2015-12-10 00:10:43+00:00,nan,nan,,Sophie,607,1514,,1.0
1897,674737130913071104,2015-12-09 23:47:22+00:00,nan,nan,,Rufio,103,693,pupper,1.0
1898,674690135443775488,2015-12-09 20:40:38+00:00,nan,nan,,Patrick,510,1237,,0.3
1899,674670581682434048,2015-12-09 19:22:56+00:00,nan,nan,,Jeb,729,1751,,0.9
1900,674664755118911488,2015-12-09 18:59:46+00:00,nan,nan,,Rodman,276,994,,1.0
1906,674468880899788800,2015-12-09 06:01:26+00:00,nan,nan,,Louis,2275,6676,,1.3
1908,674436901579923456,2015-12-09 03:54:22+00:00,nan,nan,,Bailey,426,1198,,0.9
1909,674422304705744896,2015-12-09 02:56:22+00:00,nan,nan,,Ava,592,1536,,1.2
1910,674416750885273600,2015-12-09 02:34:18+00:00,nan,nan,,Jonah,157,731,,1.0
1911,674410619106390016,2015-12-09 02:09:56+00:00,nan,nan,,Lenny,515,1289,,1.0
1912,674394782723014656,2015-12-09 01:07:00+00:00,nan,nan,,Gary,635,1607,,0.8
1913,674372068062928900,2015-12-08 23:36:44+00:00,nan,nan,,Chesney,346,931,,1.0
1915,674318007229923329,2015-12-08 20:01:55+00:00,nan,nan,,Lennon,570,1516,pupper,0.8
1916,674307341513269249,2015-12-08 19:19:32+00:00,nan,nan,,life,7641,12129,,1.2
1917,674291837063053312,2015-12-08 18:17:56+00:00,nan,nan,,Kenny,6533,15817,,1.1
1919,674269164442398721,2015-12-08 16:47:50+00:00,nan,nan,,Bob,255,961,,0.8
1920,674265582246694913,2015-12-08 16:33:36+00:00,nan,nan,,Henry,936,1766,,0.2
1921,674262580978937856,2015-12-08 16:21:41+00:00,nan,nan,,Gus,498,1391,pupper,0.9
1922,674255168825880576,2015-12-08 15:52:13+00:00,nan,nan,,Bobbay,619,1581,,1.0
1923,674082852460433408,2015-12-08 04:27:30+00:00,nan,nan,,a,186,804,,1.1
1924,674075285688614912,2015-12-08 03:57:26+00:00,nan,nan,,Mitch,316,1047,,1.1
1925,674063288070742018,2015-12-08 03:09:46+00:00,nan,nan,,Earl,2450,6769,,0.5
1926,674053186244734976,2015-12-08 02:29:37+00:00,nan,nan,,Stanley,1441,3576,,1.0
1927,674051556661161984,2015-12-08 02:23:09+00:00,nan,nan,,Lucy,530,1564,,1.0
1930,674038233588723717,2015-12-08 01:30:12+00:00,nan,nan,,Kaiya,456,1176,pupper,1.2
1931,674036086168010753,2015-12-08 01:21:40+00:00,nan,nan,,Daisy,240,906,,0.9
1933,674019345211760640,2015-12-08 00:15:09+00:00,nan,nan,,Acro,340,1208,,1.0
1934,674014384960745472,2015-12-07 23:55:26+00:00,nan,nan,,Aiden,714,1676,,1.1
1936,673956914389192708,2015-12-07 20:07:04+00:00,nan,nan,,one,1069,2091,pupper,1.0
1937,673919437611909120,2015-12-07 17:38:09+00:00,nan,nan,,Obie,401,1251,pupper,1.1
1941,673715861853720576,2015-12-07 04:09:13+00:00,nan,nan,,a,2303,3815,,0.4
1944,673708611235921920,2015-12-07 03:40:24+00:00,nan,nan,,Riley,315,1153,,1.2
1945,673707060090052608,2015-12-07 03:34:14+00:00,nan,nan,,Raymond,434,1177,pupper,1.0
1946,673705679337693185,2015-12-07 03:28:45+00:00,nan,nan,,Dot,439,1337,,0.8
1948,673697980713705472,2015-12-07 02:58:09+00:00,nan,nan,,Pickles,2165,4067,pupper,0.8
1950,673688752737402881,2015-12-07 02:21:29+00:00,nan,nan,,Larry,534,1325,,0.9
1951,673686845050527744,2015-12-07 02:13:55+00:00,nan,nan,,George,479,1544,,1.1
1952,673680198160809984,2015-12-07 01:47:30+00:00,nan,nan,,Shnuggles,521,1460,,1.3
1953,673662677122719744,2015-12-07 00:37:52+00:00,nan,nan,,Kendall,397,1339,,1.2
1954,673656262056419329,2015-12-07 00:12:23+00:00,nan,nan,,Albert,265,769,pupper,1.0
1955,673636718965334016,2015-12-06 22:54:44+00:00,nan,nan,,a,404,1194,,1.0
1956,673612854080196609,2015-12-06 21:19:54+00:00,nan,nan,,Jeffri,802,1691,pupper,0.7
1957,673583129559498752,2015-12-06 19:21:47+00:00,nan,nan,,Sandy,403,1273,,1.1
1961,673359818736984064,2015-12-06 04:34:25+00:00,nan,nan,,Steve,728,1558,,0.8
1962,673355879178194945,2015-12-06 04:18:46+00:00,nan,nan,,Koda,652,1606,,1.1
1964,673350198937153538,2015-12-06 03:56:12+00:00,nan,nan,,Bella,229,784,,0.9
1965,673345638550134785,2015-12-06 03:38:05+00:00,nan,nan,,Gerald,1422,2700,,0.7
1967,673342308415348736,2015-12-06 03:24:51+00:00,nan,nan,,Django,649,1362,pupper,1.0
1968,673320132811366400,2015-12-06 01:56:44+00:00,nan,nan,,Frankie,8705,14441,,1.1
1970,673295268553605120,2015-12-06 00:17:55+00:00,nan,nan,,Eve,3484,8046,pupper,0.8
1971,673270968295534593,2015-12-05 22:41:22+00:00,nan,nan,,Mac,400,1134,,1.1
